,Algorithm,Run,Step,Mean Reward,Uncertainty,Distance,Collisions,RMSE
76,Epsilon DRL,0,76,83.64346994845559,0.09697275763433684,16.42326663153534,0,9.049588002900887
77,Epsilon DRL,0,77,84.235413556447,0.09505403999908901,16.294461093881022,0,8.971895054278876
78,Epsilon DRL,0,78,84.85061132354794,0.09305990473585653,16.34172797676199,0,8.862414716944874
79,Epsilon DRL,0,79,85.3288023685434,0.09150988706707044,16.612086981200722,0,8.798796847887449
80,Epsilon DRL,0,80,85.86123474131806,0.08978406153277589,16.860372485207932,0,8.724405086894212
81,Epsilon DRL,0,81,86.5255670372016,0.08753681927725318,17.184560846893813,0,8.603915031447958
82,Epsilon DRL,0,82,87.2424186219681,0.08519798164326879,17.598830701130954,0,8.488897219397577
83,Epsilon DRL,0,83,87.7322844529542,0.08349279845797071,17.391080122016874,0,8.422246803329836
84,Epsilon DRL,0,84,88.29778495080873,0.08166004517986226,17.779520735687758,0,8.321002328811014
85,Epsilon DRL,0,85,88.89355304498582,0.0797076412106098,17.912492653084715,0,8.24163246724748
86,Epsilon DRL,0,86,89.52435026024989,0.07766326755012122,18.42950839515227,0,8.123387321729824
87,Epsilon DRL,0,87,90.15655785988399,0.07561399696096525,19.203290812113224,0,7.980371611195669
88,Epsilon DRL,0,88,90.82379632913072,0.07345121403109152,19.356233110744984,0,7.861642120030074
89,Epsilon DRL,0,89,91.41812712244375,0.07152471872608515,20.25075569908522,0,7.7608227975909205
90,Epsilon DRL,0,90,91.99958856846698,0.069639937967677,20.838076754443616,0,7.673539865379043
91,Epsilon DRL,0,91,92.49701216855482,0.0680275620457048,21.57159254347157,0,7.617461951376894
92,Epsilon DRL,0,92,92.93902383191939,0.06659480138850281,22.272726199415754,0,7.563747171572473
93,Epsilon DRL,0,93,93.4443413345721,0.06495683773843,23.165514350988165,0,7.4965646845230784
94,Epsilon DRL,0,94,93.82109940321973,0.06373559363333636,23.664475018948334,0,7.448251155805923
95,Epsilon DRL,0,95,94.10693407384456,0.06280907357821292,23.979371001721006,0,7.433846995850727
96,Epsilon DRL,0,96,94.47908267034124,0.0616027708669704,24.31697663006816,0,7.401906700816148
97,Epsilon DRL,0,97,94.89766620911494,0.06024595140729739,24.676710326513206,0,7.309011413710075
98,Epsilon DRL,0,98,95.26686889091279,0.05904919774422976,25.490513547654636,0,7.255408221063925
99,Epsilon DRL,0,99,95.61782906708592,0.05791157634130859,25.331828522696153,0,7.231193568232768
100,Epsilon DRL,0,100,95.99308653296498,0.056695196377004445,25.214062424912616,0,7.158657463112819
101,Epsilon DRL,1,0,1.4987570270161399,0.36543977072616246,26.42864168056181,0,15.4869392013038
102,Epsilon DRL,1,1,2.851639328997724,0.36105466651486956,25.200421985141297,0,15.434372163559264
103,Epsilon DRL,1,2,4.21904405355885,0.3566223073649192,23.972618100360375,0,15.377138719088068
104,Epsilon DRL,1,3,5.556610680308054,0.3522866483548394,23.183528495551556,0,15.314037890815516
105,Epsilon DRL,1,4,6.890996287258341,0.34796129947885057,22.118609787955002,0,15.244152238324356
106,Epsilon DRL,1,5,8.240450902020006,0.3435871049567521,20.897503487664906,0,15.166494331980793
107,Epsilon DRL,1,6,9.630556377214626,0.3390811418962075,19.978038553791237,0,15.079531739909891
108,Epsilon DRL,1,7,10.999183276535694,0.33464480073889935,19.067929613816492,0,14.981109764342387
109,Epsilon DRL,1,8,12.389454672242211,0.33013829993654825,18.16752282063841,0,14.872840702480929
110,Epsilon DRL,1,9,13.790504765065823,0.32559686047543973,17.277575434982463,0,14.7531560070303
111,Epsilon DRL,1,10,15.153178570333479,0.3211798160006236,16.074320192263745,0,14.622396126015422
112,Epsilon DRL,1,11,16.523870239183726,0.31673678198724,14.877185503875262,0,14.476675408487626
113,Epsilon DRL,1,12,17.87785672365178,0.31234789706907146,13.688578230170782,0,14.317501660215054
114,Epsilon DRL,1,13,19.233945377466192,0.3079521981112626,12.581662235455935,0,14.142423141345546
115,Epsilon DRL,1,14,20.600377645065613,0.3035229717458213,11.41320511236762,0,13.952636168579055
116,Epsilon DRL,1,15,21.936046536923165,0.2991934620317137,10.899823532929672,0,13.763858238410961
117,Epsilon DRL,1,16,23.32132198694885,0.2947031584565631,10.522648314839026,0,13.557753188853633
118,Epsilon DRL,1,17,24.671381143080623,0.2903270047680082,11.350077244762879,0,13.386285992367338
119,Epsilon DRL,1,18,26.028434608727455,0.28592817809821175,12.03186176936831,0,13.195059070680326
120,Epsilon DRL,1,19,27.382410201837175,0.28153932808532034,12.969171253919093,0,13.013985537523663
121,Epsilon DRL,1,20,28.73146174797417,0.2771664389964646,13.709519611545868,0,12.86096362128839
122,Epsilon DRL,1,21,30.084762941228778,0.2727797748687477,14.581487974886919,0,12.701192521347345
123,Epsilon DRL,1,22,31.365607058389163,0.26862797704982316,15.532430143392371,0,12.555455158206659
124,Epsilon DRL,1,23,32.5205113955768,0.2648844072869758,16.300334445675695,0,12.424652069450365
125,Epsilon DRL,1,24,33.72152617015692,0.2609913726430468,16.88834040265549,0,12.295490854773757
126,Epsilon DRL,1,25,35.009844835742975,0.2568153464161267,17.364817097984186,0,12.155504228390834
127,Epsilon DRL,1,26,36.33958596084885,0.2525050511749611,18.14297607908401,0,12.012748442673265
128,Epsilon DRL,1,27,37.71102056384954,0.24805960842602318,18.508335649768533,0,11.872439934813423
129,Epsilon DRL,1,28,39.058310051067856,0.2436924309695305,18.773483275143356,0,11.732917003716887
130,Epsilon DRL,1,29,40.38956945222361,0.23937721430583325,19.223307471428516,0,11.593176402433953
131,Epsilon DRL,1,30,41.7456180560624,0.23498164457155515,19.664760552820113,0,11.461463753527005
132,Epsilon DRL,1,31,43.07870580573866,0.23066050139932515,20.523407917827363,0,11.336512170321688
133,Epsilon DRL,1,32,44.41415672127436,0.2263316981328123,20.983065737268863,0,11.215257796487816
134,Epsilon DRL,1,33,45.727305159042764,0.22207518733402265,21.833819459491465,0,11.102576478663035
135,Epsilon DRL,1,34,47.020669810250254,0.21788280477488922,22.64247391791187,0,11.000314607995923
136,Epsilon DRL,1,35,48.337347886391306,0.2136148528115033,23.32799936541199,0,10.902151046540318
137,Epsilon DRL,1,36,49.55905594330591,0.20965474183615493,24.20747727770029,0,10.819137810149886
138,Epsilon DRL,1,37,50.789549016225784,0.20566615463188634,25.100348774277574,0,10.73383841320374
139,Epsilon DRL,1,38,52.04697010554197,0.20159028148997354,24.977697944596766,0,10.653572164539346
140,Epsilon DRL,1,39,53.30468287804098,0.19751346287031993,25.71968036832587,0,10.574329916590203
141,Epsilon DRL,1,40,54.49852368604315,0.19364368231200318,25.193233670055903,0,10.505474305479135
142,Epsilon DRL,1,41,55.708545932761595,0.18972145035775095,24.78817859391137,0,10.438015691749222
143,Epsilon DRL,1,42,56.894141622280046,0.1858783959751484,24.409764561492853,0,10.369548717668975
144,Epsilon DRL,1,43,58.058893679544454,0.18210290527638764,24.08082998401309,0,10.305802901674811
145,Epsilon DRL,1,44,59.154564304513684,0.17855133889198224,24.03385979086121,0,10.241745880210653
146,Epsilon DRL,1,45,60.344403300178676,0.17469453002623225,24.093426745784303,0,10.173058100711904
147,Epsilon DRL,1,46,61.46403484678075,0.1710652954117725,23.461572936622435,0,10.113160991570169
148,Epsilon DRL,1,47,62.423166358273214,0.16795631436034159,22.6802876636055,0,10.062327230163206
149,Epsilon DRL,1,48,63.453842010668005,0.1646154262533788,21.986917377394256,0,10.004706825641543
150,Epsilon DRL,1,49,64.49976475962721,0.16122511550563814,21.573092397462446,0,9.932069525461866
151,Epsilon DRL,1,50,65.60449615540169,0.15764417904974784,20.75083958585862,0,9.855859371828592
152,Epsilon DRL,1,51,66.61117984351952,0.15438105977505395,19.57573917354288,0,9.79000158435622
153,Epsilon DRL,1,52,67.48346073367247,0.15155360103743756,18.535004487999323,0,9.731964317997495
154,Epsilon DRL,1,53,68.17262859613501,0.14931969482774857,17.779115122666482,0,9.670558365396499
155,Epsilon DRL,1,54,68.84304630572346,0.14714656639105989,16.912230379884786,0,9.603362411476194
156,Epsilon DRL,1,55,69.60725510244026,0.14466941841302325,16.664183913156336,0,9.514141061897728
157,Epsilon DRL,1,56,70.579014136682,0.14151950580095815,16.65400893766777,0,9.377539191806312
158,Epsilon DRL,1,57,71.64711485612315,0.13805730600829383,16.805585340496922,0,9.213366694965403
159,Epsilon DRL,1,58,72.66280511297009,0.13476499234067524,17.054928253522235,0,9.080408121180808
160,Epsilon DRL,1,59,73.4987449554038,0.13205533145110265,17.46650204288481,0,8.957110685424084
161,Epsilon DRL,1,60,74.16790434413336,0.12988628215832176,18.074159843592223,0,8.88105982935006
162,Epsilon DRL,1,61,74.93311498810726,0.1274059360557357,18.549807840729336,0,8.776893866747672
163,Epsilon DRL,1,62,75.79867677086756,0.12457433050220569,18.903546678906274,0,8.67361083842873
164,Epsilon DRL,1,63,76.79058623415607,0.1213074701078049,19.489708495962194,0,8.522388767017128
165,Epsilon DRL,1,64,77.84432080237531,0.11781801245151848,19.6265022239981,0,8.370109734458168
166,Epsilon DRL,1,65,78.89006651168317,0.11442829977713154,20.17346556688735,0,8.256831543560814
167,Epsilon DRL,1,66,79.80096148557945,0.11147568086475551,20.966244143752757,0,8.157779847193494
168,Epsilon DRL,1,67,80.64482224905483,0.10874034504593945,21.841293498553156,0,8.04876843922913
169,Epsilon DRL,1,68,81.4798422676258,0.1060336657834859,22.509200716151735,0,7.899977027364608
170,Epsilon DRL,1,69,82.4378058758584,0.1029284704611482,22.866873451930672,0,7.720173470121155
171,Epsilon DRL,1,70,83.44558157004494,0.09966181151788296,23.259500475937607,0,7.552976614714758
172,Epsilon DRL,1,71,84.11520880389679,0.0974912557913176,22.72568629094483,0,7.4995966970965195
173,Epsilon DRL,1,72,84.69059962802561,0.09562615380600839,22.348817485784192,0,7.456057552827404
174,Epsilon DRL,1,73,85.36516984440306,0.09343956683581416,22.184624990027135,0,7.409999051105063
175,Epsilon DRL,1,74,85.9876657762326,0.09142177492301351,22.79535368088265,0,7.3252624314455055
176,Epsilon DRL,1,75,86.63008537942923,0.0893394011514585,23.005215403585584,0,7.257949642005474
177,Epsilon DRL,1,76,87.1783869504609,0.08756211898507252,22.239477554830597,0,7.208549747117244
178,Epsilon DRL,1,77,87.7409818817957,0.08573888502608709,21.035153808820883,0,7.0813390497389745
179,Epsilon DRL,1,78,88.3573916386931,0.08374091220101049,20.537031032083178,0,6.960560471992287
180,Epsilon DRL,1,79,88.77662500273811,0.08238204951374034,19.46717776562613,0,6.9092324305244395
181,Epsilon DRL,1,80,89.12630069922652,0.08124859168341887,19.09864408954194,0,6.897159774249831
182,Epsilon DRL,1,81,89.43149407174086,0.08025932156968638,18.878537349823784,0,6.895272221470189
183,Epsilon DRL,1,82,89.81261045246482,0.07902395021921445,18.567692083558974,0,6.849307354149081
184,Epsilon DRL,1,83,90.42981990611766,0.07702329391229433,18.344682970323188,0,6.743408111570707
185,Epsilon DRL,1,84,90.99705593145454,0.0751846241986958,18.022889397642555,0,6.657120059340512
186,Epsilon DRL,1,85,91.57279195993667,0.07331840216424775,17.599638068253483,0,6.597730697733472
187,Epsilon DRL,1,86,92.24089797172785,0.07115276787382101,17.247800852763472,0,6.518508346327423
188,Epsilon DRL,1,87,92.94777908128424,0.06886333065144583,16.827827558797704,0,6.3996764544223845
189,Epsilon DRL,1,88,93.51608931450802,0.06693365590792567,16.257167558716866,0,6.308371269758265
190,Epsilon DRL,1,89,93.77292897603952,0.06608526624975791,15.832490273259182,0,6.287035257171528
191,Epsilon DRL,1,90,94.03225120649589,0.06524468739053692,15.824511891925875,0,6.2611018977621535
192,Epsilon DRL,1,91,94.36567103866759,0.06416392220338007,15.89730596607804,0,6.229581652782817
193,Epsilon DRL,1,92,94.83721029952835,0.0626354493283736,15.91770518509497,0,6.1809708138808
194,Epsilon DRL,1,93,95.47145587080225,0.06057959178769469,16.41472610358658,0,6.110885836772003
195,Epsilon DRL,1,94,96.0992419739849,0.05854465281481056,17.529859046510524,0,5.971330034034768
196,Epsilon DRL,1,95,96.65538735223646,0.05674193357340934,17.767152633804194,0,5.892653143644323
197,Epsilon DRL,1,96,96.91880690155642,0.05588807580103345,18.032086784479784,0,5.891910000771222
198,Epsilon DRL,1,97,97.08150485611392,0.05536069779945546,16.62891478606057,0,5.887528308741022
199,Epsilon DRL,1,98,97.00221110199756,0.05480736203359323,16.395062049299767,1,5.861190440742763
200,Epsilon DRL,1,99,96.95793042397729,0.0541405322555871,15.817101329672983,2,5.819934824268136
201,Epsilon DRL,1,100,97.04178912795065,0.05305834451488814,16.00643254220156,3,5.7747640621838245
202,Epsilon DRL,2,0,1.4874353021036693,0.3654739403619537,18.290573745040305,0,6.597468586413321
203,Epsilon DRL,2,1,2.845270703367773,0.36107260296594346,17.415542337355998,0,6.576254112379094
204,Epsilon DRL,2,2,4.2282819030398064,0.35658963945938327,16.59934937936615,0,6.55713618876436
205,Epsilon DRL,2,3,5.589638513807904,0.35217686482827676,16.06923793464699,0,6.537945122099289
206,Epsilon DRL,2,4,6.94277634786528,0.34779073647988074,15.577895809969398,0,6.519360590825032
207,Epsilon DRL,2,5,8.31030232791848,0.343357969477829,15.043634796336644,0,6.50277959285198
208,Epsilon DRL,2,6,9.685338081369324,0.3389008571045249,14.252761028811161,0,6.489744608408619
209,Epsilon DRL,2,7,10.999753841105948,0.33464023968896245,13.486644460778837,0,6.478932768449419
210,Epsilon DRL,2,8,12.354213086266043,0.33024982263830266,13.127241641093661,0,6.468359655968466
211,Epsilon DRL,2,9,13.728457996882742,0.3257952718996477,12.99196858122327,0,6.4574899292186805
212,Epsilon DRL,2,10,15.088357134765541,0.3213872216428247,12.989082685602337,0,6.446485317046185
213,Epsilon DRL,2,11,16.461499888772387,0.3169362434934114,12.974492575792274,0,6.432394957388906
214,Epsilon DRL,2,12,17.811714289971654,0.3125595974758393,12.699520373356652,0,6.419546112415737
215,Epsilon DRL,2,13,19.145329793907358,0.3082367483475174,12.75298570838229,0,6.405821535890182
216,Epsilon DRL,2,14,20.50354533370681,0.30383415618210197,12.94010404026898,0,6.392248260637702
217,Epsilon DRL,2,15,21.899975960578516,0.2993077071459001,13.213246805285305,0,6.3793622995996015
218,Epsilon DRL,2,16,23.241530257884023,0.2949591529895078,13.700124826363318,0,6.3619121798606155
219,Epsilon DRL,2,17,24.481107521603104,0.2909411912585941,14.466041471248374,0,6.340118418333712
220,Epsilon DRL,2,18,25.61883687968537,0.28725336468935575,15.31784370402895,0,6.314318186845727
221,Epsilon DRL,2,19,26.765380775801006,0.2835369150215998,16.386483631426717,0,6.284804166389682
222,Epsilon DRL,2,20,27.995183602823694,0.2795505663955311,17.114770567114103,0,6.2472588738486605
223,Epsilon DRL,2,21,29.28606744820186,0.27536622531608484,18.147934301769986,0,6.207724613983449
224,Epsilon DRL,2,22,30.561465114332975,0.2712320819223777,19.48695929155038,0,6.162830428139754
225,Epsilon DRL,2,23,31.86132084525019,0.2670186588242375,20.792602131516297,0,6.114458993111287
226,Epsilon DRL,2,24,33.20710850275822,0.26265634947975547,21.87453274120617,0,6.062615060290617
227,Epsilon DRL,2,25,34.50831542724881,0.2584385465492171,22.427647514338496,0,6.007920727212112
228,Epsilon DRL,2,26,35.82886325641903,0.2541580509950969,22.844717498041604,0,5.951664340358065
229,Epsilon DRL,2,27,37.13252930744071,0.24993227692019135,23.080797044085614,0,5.893800340103968
230,Epsilon DRL,2,28,38.39416091119815,0.24584275558795207,23.303052559626813,0,5.83507681262895
231,Epsilon DRL,2,29,39.48388766147728,0.24231045600175,23.221114659570652,0,5.780937547775985
232,Epsilon DRL,2,30,40.46813354589653,0.2391200678341115,22.525991910358698,0,5.740938214064629
233,Epsilon DRL,2,31,41.535337341493424,0.23566077537902694,21.93851539132219,0,5.686138791624273
234,Epsilon DRL,2,32,42.74199282631983,0.231749456633214,21.492035454492168,0,5.629979080918084
235,Epsilon DRL,2,33,43.995572826196,0.2276860342286574,20.640851534320888,0,5.574172855921484
236,Epsilon DRL,2,34,45.27306756245093,0.22354509342848577,19.899801283515476,0,5.51970246487114
237,Epsilon DRL,2,35,46.52398659235583,0.2194903007243847,19.691967018375806,0,5.4692752320020075
238,Epsilon DRL,2,36,47.70247545085063,0.21567029274386815,19.67514640643015,0,5.421251591592541
239,Epsilon DRL,2,37,48.93543380368367,0.21167372141327057,20.003712493649452,0,5.367015770638075
240,Epsilon DRL,2,38,50.19838009160628,0.20757994750087097,20.848117508531455,0,5.31042715697167
241,Epsilon DRL,2,39,51.37717242268666,0.20375894597529431,21.73070344068592,0,5.253866385698805
242,Epsilon DRL,2,40,52.5584892258477,0.19992976145996413,22.32976237448782,0,5.189465232650593
243,Epsilon DRL,2,41,53.79242085712375,0.19593002832555453,22.746882161042222,0,5.118720176605356
244,Epsilon DRL,2,42,55.10774219013743,0.19166647418305974,23.229536765392286,0,5.0416007855761436
245,Epsilon DRL,2,43,56.4432924584678,0.18733734886886452,23.75177309498405,0,4.9630396489327495
246,Epsilon DRL,2,44,57.75726789475002,0.18307815738927177,23.932597888008285,0,4.888547349848224
247,Epsilon DRL,2,45,58.96528183683837,0.17916243526289036,24.13618826252962,0,4.8278204544598395
248,Epsilon DRL,2,46,59.983297111246316,0.1758625851567722,23.653617667969275,0,4.783220530920348
249,Epsilon DRL,2,47,60.9842716244044,0.17261797190152348,23.222935970645345,0,4.7278895586519765
250,Epsilon DRL,2,48,61.98955444123278,0.16935939347699153,23.314377879945425,0,4.677816120054887
251,Epsilon DRL,2,49,63.00600543422003,0.1660646139179445,23.39960981375171,0,4.625717074177995
252,Epsilon DRL,2,50,64.08307383922002,0.16257334578240057,23.843294638720124,0,4.577450937356375
253,Epsilon DRL,2,51,65.16092853198883,0.15907952892954366,23.933612904053046,0,4.533695855758142
254,Epsilon DRL,2,52,66.31535641005395,0.15533750358704754,24.095317423426188,0,4.483427020530187
255,Epsilon DRL,2,53,67.54048472531584,0.15136630601433887,24.30599362660105,0,4.434690956264827
256,Epsilon DRL,2,54,68.74981197389997,0.14744632686482012,24.35691685356602,0,4.383582907876811
257,Epsilon DRL,2,55,69.7696415741558,0.14414059570429788,24.869453287758333,0,4.337933810836533
258,Epsilon DRL,2,56,70.86835383600075,0.14057916999239417,24.752815950282383,0,4.286114616953546
259,Epsilon DRL,2,57,71.99825191619477,0.1369166568770543,24.83746237683527,0,4.226112987095457
260,Epsilon DRL,2,58,73.19206244570628,0.1330469745050167,24.782693939665624,0,4.1612675478337104
261,Epsilon DRL,2,59,74.32431445868687,0.12937683180590406,24.569359305465866,0,4.086632035214823
262,Epsilon DRL,2,60,75.31965926569391,0.12615046768699817,24.450580179876017,0,4.021479303815227
263,Epsilon DRL,2,61,76.25916417002355,0.12310510543965729,24.598918768210783,0,3.9553965486690585
264,Epsilon DRL,2,62,77.23068640434705,0.11995596041695615,25.002636689454874,0,3.881999736416897
265,Epsilon DRL,2,63,77.94139784388877,0.11765222169591967,24.767580504619946,0,3.866017014745948
266,Epsilon DRL,2,64,78.6505597925375,0.11535350557265327,24.8516408093248,0,3.8328151912138644
267,Epsilon DRL,2,65,79.4339644392354,0.11281413512213649,24.691315371810436,0,3.8034276990070524
268,Epsilon DRL,2,66,80.33451582212135,0.10989503887405665,24.748086867952917,0,3.7760058745340834
269,Epsilon DRL,2,67,81.22894198955618,0.1069957979074563,24.615468251966785,0,3.7294135833197584
270,Epsilon DRL,2,68,82.16045757078271,0.10397634176116023,24.051291313908585,0,3.657102511023674
271,Epsilon DRL,2,69,82.90867639330204,0.10155105151849267,23.564029098479327,0,3.60164117349624
272,Epsilon DRL,2,70,83.71735526124351,0.09891354617075655,23.191117490656836,0,3.5505891951607866
273,Epsilon DRL,2,71,84.59751866545257,0.09601166460282852,22.81618138057016,0,3.5031425016400313
274,Epsilon DRL,2,72,85.53694522036103,0.09296804300511244,22.73675568104289,0,3.454831008549406
275,Epsilon DRL,2,73,86.34100873775574,0.0903617858875414,22.487740140679744,0,3.42162915260267
276,Epsilon DRL,2,74,86.93458034022646,0.08843777345870286,22.955456983246975,0,3.397741732639858
