,Algorithm,Run,Step,Mean Reward,Uncertainty,Distance,Collisions,RMSE
77,Random Wanderer,0,77,68.83475240941024,0.13779313682649166,15.207522373861813,0,0.00991770598058858
78,Random Wanderer,0,78,69.52984551748008,0.13518423873923713,15.656983678097468,0,0.008539803801047801
79,Random Wanderer,0,79,69.82824728511734,0.1338854632433818,16.221555399515776,0,0.007975204832486751
80,Random Wanderer,0,80,70.1349754984692,0.13248608136523152,16.28789740759404,0,0.007951200453717597
81,Random Wanderer,0,81,70.43905086061805,0.13127724293777648,16.58962353366795,0,0.007969153308755987
82,Random Wanderer,0,82,70.87706515170927,0.1297258916931174,16.389686892468056,0,0.00795783886255475
83,Random Wanderer,0,83,71.49106236582281,0.12769968871431592,16.213884270452574,0,0.00794814635291982
84,Random Wanderer,0,84,72.2891361762695,0.12511278087537825,16.062532097635327,0,0.007953518718140632
85,Random Wanderer,0,85,73.14672471590805,0.12233295824966063,15.938436572982232,0,0.007959507083382006
86,Random Wanderer,0,86,73.91808886582761,0.11983261696884247,15.84643704576997,0,0.007963809521064283
87,Random Wanderer,0,87,74.39953222309852,0.11827204107569972,15.79306545922468,0,0.007969118106071173
88,Random Wanderer,0,88,74.53414036265644,0.11783571496868764,15.785835938180739,0,0.007974422719418228
89,Random Wanderer,0,89,74.60781790159189,0.11759689258634137,15.831799313013157,0,0.007979348448129782
90,Random Wanderer,0,90,74.8131823207878,0.11693121468759157,15.705210274593735,0,0.008053512497054032
91,Random Wanderer,0,91,75.22933447228391,0.11558227675698811,15.416771086293732,0,0.008442773669281116
92,Random Wanderer,0,92,75.49817865012754,0.1147108670682173,14.789154224858358,0,0.008405712137909423
93,Random Wanderer,0,93,75.77433843233139,0.1138157588077977,14.24465593521968,0,0.008409775499109463
94,Random Wanderer,0,94,76.04996675085464,0.11283258066525771,13.79325948625513,0,0.00840095544681795
95,Random Wanderer,0,95,76.39180397935475,0.11151985907896203,13.445591763335493,0,0.008250101970625878
96,Random Wanderer,0,96,76.78893364778094,0.11000786582102698,13.224677915605664,0,0.00815078067625007
97,Random Wanderer,0,97,77.15188569415058,0.10859921750202904,13.150492531111405,0,0.008106407828703031
98,Random Wanderer,0,98,77.53397310865668,0.10722476488536076,13.202022896524262,0,0.008093455593519925
99,Random Wanderer,0,99,77.9520669537503,0.105869535011092,13.339596713934556,0,0.008093912183624923
100,Random Wanderer,0,100,78.40650331311612,0.10439689398463935,13.53816923075377,0,0.008097671599240176
101,Random Wanderer,1,0,1.4975610419871446,0.3654501360009628,15.134463540002828,0,0.9940043027247568
102,Random Wanderer,1,1,2.8502026384932795,0.3610656131350829,14.701707822175486,0,0.2726405156299512
103,Random Wanderer,1,2,4.210869878673657,0.35663224116253783,14.349487424378836,0,0.23677032075929158
104,Random Wanderer,1,3,5.502354941501174,0.3522285121493226,14.08949704977032,0,0.2179674790609995
105,Random Wanderer,1,4,6.7196971849382106,0.347957375515058,13.979949014078969,0,0.20884368563484293
106,Random Wanderer,1,5,7.946712416814558,0.34369920597213705,14.118350959053029,0,0.20411028640007792
107,Random Wanderer,1,6,9.103538771060139,0.3398266421304649,14.462581933530124,0,0.20115774667947595
108,Random Wanderer,1,7,10.226576472311226,0.33618639861209687,14.931197935439084,0,0.19870875460484388
109,Random Wanderer,1,8,11.394903307753417,0.3323525165927346,15.516438710098313,0,0.19639865330984543
110,Random Wanderer,1,9,12.583706354325646,0.3284238783824194,16.245347072488453,0,0.1936356150567787
111,Random Wanderer,1,10,13.891201537632355,0.3241810679341373,17.125923750811182,0,0.18740838172583643
112,Random Wanderer,1,11,15.178674766008863,0.3200077936767084,18.123771734241085,0,0.1806974466231191
113,Random Wanderer,1,12,16.470547870865857,0.315820246457985,19.198292584835194,0,0.1740535061588617
114,Random Wanderer,1,13,17.581154437347877,0.31222026600122627,20.324133901086658,0,0.1675383375100814
115,Random Wanderer,1,14,18.48321929462991,0.30929626392039294,21.48773494221069,0,0.16116482820340458
116,Random Wanderer,1,15,19.51928941049539,0.3059378899021856,22.28879809735914,0,0.1532714450314847
117,Random Wanderer,1,16,20.594291992491787,0.3024533180697253,23.10587643898322,0,0.14232611584677454
118,Random Wanderer,1,17,21.82005015074211,0.29848007890897854,23.936172530889838,0,0.13278820922268136
119,Random Wanderer,1,18,23.01855610932842,0.2945951765111606,24.777766402730432,0,0.12507954606105068
120,Random Wanderer,1,19,24.217128822600742,0.29071006056294413,24.724887038315615,0,0.11895150777958362
121,Random Wanderer,1,20,25.373054912331586,0.28696325557891034,24.686033869498814,0,0.11198537223115688
122,Random Wanderer,1,21,26.402078387106396,0.28341854038694836,24.137565617233587,0,0.10328912406825433
123,Random Wanderer,1,22,27.438735675003347,0.27979774030397186,23.15279021605151,0,0.09909700289620432
124,Random Wanderer,1,23,28.468408804623508,0.2761897590785308,22.2112490096546,0,0.09448773326316548
125,Random Wanderer,1,24,29.213057198607377,0.2735222305776211,21.323915788375384,0,0.08980985833668537
126,Random Wanderer,1,25,29.82686324542104,0.2712932167549653,20.498929720418374,0,0.08643224172155771
127,Random Wanderer,1,26,30.41238703493484,0.2691928404221711,19.74269861156197,0,0.08173683498691114
128,Random Wanderer,1,27,31.140249524848933,0.2666887979275062,19.064310848170173,0,0.08223498691839552
129,Random Wanderer,1,28,31.998172538187145,0.263834844287156,18.475908610719152,0,0.0816207427089368
130,Random Wanderer,1,29,33.053533741413524,0.26041465435513783,17.984981530294572,0,0.07887532884320028
131,Random Wanderer,1,30,34.12931791542625,0.25692776736656764,17.58581562394062,0,0.07479019404914125
132,Random Wanderer,1,31,35.141390697795075,0.25364722931204314,16.52808313620844,0,0.06482590994208415
133,Random Wanderer,1,32,36.12591889130413,0.25045597288797855,15.530711313762406,0,0.058380179881204156
134,Random Wanderer,1,33,37.064462216779965,0.24741392301828377,14.609539984321135,0,0.05286761936075381
135,Random Wanderer,1,34,37.99932282845948,0.24438370220807684,13.778928048869721,0,0.0485412674840703
136,Random Wanderer,1,35,38.90903003257742,0.24143503122999876,13.046145862645673,0,0.0453983282079567
137,Random Wanderer,1,36,39.566925700280656,0.2393025627250132,12.411422844954682,0,0.04333199343575362
138,Random Wanderer,1,37,40.12189645211855,0.23750370258151493,11.875465745891995,0,0.04220220430942622
139,Random Wanderer,1,38,40.71072749100663,0.23558876342884377,11.45034798342003,0,0.0410487074440312
140,Random Wanderer,1,39,41.44503971887655,0.2330525697378037,11.176158768207571,0,0.03938900361537316
141,Random Wanderer,1,40,42.22215584760474,0.23032230749062388,11.135168344195954,0,0.03602606381850997
142,Random Wanderer,1,41,43.148492613186605,0.22720622493703577,11.372892670137123,0,0.031298263819731754
143,Random Wanderer,1,42,44.15801938654015,0.2239339312450375,11.830723140967214,0,0.02748053209115118
144,Random Wanderer,1,43,45.19305074806531,0.22057892524686257,12.45378656867318,0,0.026070486415628202
145,Random Wanderer,1,44,46.25117674159655,0.21714906069421963,12.65511426862746,0,0.026157062783585927
146,Random Wanderer,1,45,47.35336932328116,0.21355429555384042,12.190411242755056,0,0.025889892074323056
147,Random Wanderer,1,46,48.49208688864933,0.20959879500361883,11.791442410583691,0,0.02599124782250351
148,Random Wanderer,1,47,49.62839344241439,0.20564053582066044,11.477580138261624,0,0.02612036436863384
149,Random Wanderer,1,48,50.52809481321561,0.20250880363755352,11.494906234355952,0,0.026263312565402024
150,Random Wanderer,1,49,51.34392289268438,0.19956913790400171,11.94978591014928,0,0.026424965601230553
151,Random Wanderer,1,50,52.25317711432669,0.19655121362182335,12.527938132792654,0,0.02658076260235515
152,Random Wanderer,1,51,53.12147285678902,0.19373676801621187,13.208379651567716,0,0.026769233427495046
153,Random Wanderer,1,52,53.77340044607146,0.1916235955515398,13.982266379754545,0,0.0269625342850185
154,Random Wanderer,1,53,54.31884773731933,0.1898555536688494,14.846378575326096,0,0.027136336393688638
155,Random Wanderer,1,54,54.77727913400345,0.18836956927431123,15.801964618869857,0,0.027307167917088114
156,Random Wanderer,1,55,55.14995677323333,0.1871615544038608,16.849774641237957,0,0.027374398129237885
157,Random Wanderer,1,56,55.565670979042196,0.1858140357559194,17.009922953715495,0,0.02752952846718092
158,Random Wanderer,1,57,56.08721013238498,0.18412349047918167,17.27337040903411,0,0.027653904471173888
159,Random Wanderer,1,58,56.65814442607636,0.18227283302595107,17.634799433360193,0,0.02777575593874757
160,Random Wanderer,1,59,57.15896242320711,0.18064945436079527,18.089209013912182,0,0.02792245535433328
161,Random Wanderer,1,60,57.72086920599145,0.1788280592046288,18.633826500162296,0,0.028050755571833227
162,Random Wanderer,1,61,58.411827209575414,0.17658835046092647,19.268894296434553,0,0.028018879617294663
163,Random Wanderer,1,62,59.14567531074761,0.17420961529318826,19.99785327309332,0,0.027276310707159385
164,Random Wanderer,1,63,59.8194633224425,0.17202556246054512,19.863792906454105,0,0.025662736304383902
165,Random Wanderer,1,64,60.28932292155259,0.17050253528945372,19.840851847454395,0,0.0230359070001262
166,Random Wanderer,1,65,60.63507113042455,0.16938180823300358,19.923873190350584,0,0.020199427155699976
167,Random Wanderer,1,66,60.83329508270298,0.16873927435359823,19.31007180968969,0,0.02024181983814101
168,Random Wanderer,1,67,61.0144179066303,0.16815217298494495,18.199381384581933,0,0.020290876802579294
169,Random Wanderer,1,68,61.203731923532395,0.16753852025467025,16.850909688930308,0,0.020340920581267533
170,Random Wanderer,1,69,61.40885147309137,0.16687363492878063,15.543099852216546,0,0.020391205207103812
171,Random Wanderer,1,70,61.63548341182311,0.16613902225087054,14.284901421771403,0,0.020438129683585958
172,Random Wanderer,1,71,61.910460537360265,0.16524769643318118,13.08597831426821,0,0.02049058650300004
173,Random Wanderer,1,72,62.17587860156248,0.16438736416891447,11.956441642343858,0,0.02054500724931784
174,Random Wanderer,1,73,62.3989923355814,0.16366418459702475,10.907546177042006,0,0.02060067213240391
175,Random Wanderer,1,74,62.56103931787062,0.1631390910389447,9.954410160526324,0,0.02065669658562472
176,Random Wanderer,1,75,62.72597492953824,0.16260451795108266,9.121893524566794,0,0.020712668952478544
177,Random Wanderer,1,76,62.80675683771915,0.16222848654318678,8.455495155216985,0,0.020768441630555835
178,Random Wanderer,1,77,62.85702966853809,0.16185174683302708,8.035631319898721,0,0.020823857001155566
179,Random Wanderer,1,78,62.93562104126174,0.16144084005997947,7.9366911497210015,0,0.02087767479230552
180,Random Wanderer,1,79,63.064077771425424,0.1609316470707956,8.114198743157734,0,0.020912875813062393
181,Random Wanderer,1,80,63.09468128070836,0.16053890292615,8.490057650061223,0,0.020965063377343083
182,Random Wanderer,1,81,63.08153900556177,0.16017632121023093,9.087349881776104,0,0.021011978870807718
183,Random Wanderer,1,82,63.0819697909634,0.15984331557855208,10.01162119168343,0,0.021053376295562382
184,Random Wanderer,1,83,63.13696391401148,0.15952954116241427,11.145377607446582,0,0.021092439343934576
185,Random Wanderer,1,84,63.22391241949036,0.15924770154547993,12.373488021298465,0,0.021120170433525372
186,Random Wanderer,1,85,63.361721185564235,0.158801000724736,13.660737091823416,0,0.02108244717287565
187,Random Wanderer,1,86,63.53170099585605,0.15825001892301707,14.992161833291895,0,0.020986772541728694
188,Random Wanderer,1,87,63.72896386842531,0.15761060031425797,16.35845002473037,0,0.020801609695255845
189,Random Wanderer,1,88,63.83079897031781,0.15728050647362243,17.35466877173425,0,0.020538533041217208
190,Random Wanderer,1,89,63.90476171119125,0.15704075962088845,18.374112014674736,0,0.020391913784625303
191,Random Wanderer,1,90,64.08401692348656,0.1564597120215244,19.068574035450858,0,0.020391907289222175
192,Random Wanderer,1,91,64.27985448406761,0.15582491350490785,19.28812614119193,0,0.02044272735111535
193,Random Wanderer,1,92,64.49195488263942,0.15513739979668076,19.575463045399616,0,0.02049843478116872
194,Random Wanderer,1,93,64.66591834273265,0.1545735065010741,19.938553076928873,0,0.02055423299574812
195,Random Wanderer,1,94,64.82033075347536,0.15407298632216038,20.3910812080832,0,0.020606384042466272
196,Random Wanderer,1,95,64.96190591864145,0.15361408220798486,20.94964379760997,0,0.02065875764594793
197,Random Wanderer,1,96,65.07346998747944,0.15325245642464957,21.623745034270282,0,0.020712479536098286
198,Random Wanderer,1,97,65.15025786837259,0.15300426043137985,21.790779414534608,0,0.020762918039465825
199,Random Wanderer,1,98,65.19020023339779,0.15281661711288877,22.020812282269386,0,0.020816743104699772
200,Random Wanderer,1,99,65.1912155285214,0.15258650530834575,22.334361075930726,0,0.020864705954020527
201,Random Wanderer,1,100,65.20921773815203,0.15219916393636587,22.75796292794417,0,0.020923989020698718
202,Random Wanderer,2,0,1.4941571330735943,0.36545491872756786,23.542763214617,0,0.2544727893359763
203,Random Wanderer,2,1,2.8286221157881366,0.3611293113217716,22.858745381186758,0,0.23657418992101048
204,Random Wanderer,2,2,4.152627456713356,0.35683760836355716,22.249589035204515,0,0.23145420364522024
205,Random Wanderer,2,3,5.417105912646099,0.35273885908947755,21.716874560946994,0,0.22921497018001777
206,Random Wanderer,2,4,6.521983250679159,0.34915744956373457,21.262216191444555,0,0.22824090946377013
207,Random Wanderer,2,5,7.650601793072191,0.345499084006262,20.533723221427135,0,0.22679448153186862
208,Random Wanderer,2,6,8.752963679298796,0.3419258282028846,19.84434025257941,0,0.22697830900206217
209,Random Wanderer,2,7,9.820814225298061,0.3384644393357063,19.20020247711525,0,0.22880679031886858
210,Random Wanderer,2,8,10.935425454937105,0.33485147785374103,18.60999778188366,0,0.23228547357570523
211,Random Wanderer,2,9,12.08869260125887,0.33111321498695284,18.08600477882398,0,0.23743126664071493
212,Random Wanderer,2,10,13.325470535418805,0.3271042557922347,17.64459670090013,0,0.2261021456350203
213,Random Wanderer,2,11,14.524424642137621,0.3232179034495276,16.958630124640113,0,0.20710485973252366
214,Random Wanderer,2,12,15.661273032580791,0.31953286176891316,16.386568956970972,0,0.18075889182304208
215,Random Wanderer,2,13,16.88969022800064,0.31555100351794985,15.483368448395817,0,0.15003468957579297
216,Random Wanderer,2,14,18.062968231021355,0.31174787642393104,14.691755845608556,0,0.12273124693326136
217,Random Wanderer,2,15,19.235119103198265,0.30794840281061653,14.188920171018468,0,0.10192220332642916
218,Random Wanderer,2,16,20.451462189351247,0.3040056821465199,13.735542131256945,0,0.08949581344355807
219,Random Wanderer,2,17,21.63084232323113,0.3001827752234334,13.34148964929848,0,0.08323109672393753
220,Random Wanderer,2,18,22.80959913450298,0.2963618889264793,13.01899025208642,0,0.07945523880748477
221,Random Wanderer,2,19,23.999262694237455,0.29250564992950295,12.782563428775152,0,0.0758407775078026
222,Random Wanderer,2,20,25.17611415584303,0.2886909452001202,12.648332324154277,0,0.0720566797197072
223,Random Wanderer,2,21,26.342374046148464,0.28491058206383973,12.631891632350193,0,0.06875930288175998
224,Random Wanderer,2,22,27.505972514825142,0.28113885083576495,12.743711029317838,0,0.06642793132796272
225,Random Wanderer,2,23,28.593486021306177,0.2776137382148331,12.983586590770571,0,0.06491539763391538
226,Random Wanderer,2,24,29.6066951696956,0.2743294737123971,12.661282102369285,0,0.05999404668176026
227,Random Wanderer,2,25,30.452885534122505,0.2715678116625894,12.473882327164281,0,0.05885984327652211
228,Random Wanderer,2,26,31.224602443265503,0.26886359942739807,12.441990803138214,0,0.057251815878896904
229,Random Wanderer,2,27,31.961305927689565,0.2662077711236545,12.640431789661758,0,0.05538789194240273
230,Random Wanderer,2,28,32.809979622527074,0.263266499547972,13.131350652833902,0,0.05531765260043661
231,Random Wanderer,2,29,33.8240461644749,0.2599795064056383,13.828765911463506,0,0.04926135768887417
232,Random Wanderer,2,30,34.98924601028801,0.25620256622775545,14.648600235164448,0,0.04041252629196407
233,Random Wanderer,2,31,36.26454507198216,0.25206874249403055,15.555687824781886,0,0.03450200152853237
234,Random Wanderer,2,32,37.55370689418344,0.2478899832158906,16.53253996959977,0,0.03178080398685041
235,Random Wanderer,2,33,38.76595740305182,0.24396052845195745,17.567028842503202,0,0.031647841100645197
236,Random Wanderer,2,34,39.73057986767421,0.24083374870854765,18.649285470614714,0,0.033402327722000226
237,Random Wanderer,2,35,40.5123804620808,0.23829957771994564,19.396598111306815,0,0.026923958787450766
238,Random Wanderer,2,36,41.184353081527526,0.23612140910565396,19.626097803928,0,0.02481753924218708
239,Random Wanderer,2,37,41.901593194926036,0.2337965079732166,19.597726935154668,0,0.024695427167625357
240,Random Wanderer,2,38,42.8075277756922,0.2308599623263801,19.374163532218333,0,0.023722110402099268
241,Random Wanderer,2,39,43.80198546335453,0.22763647306383825,19.527943579870403,0,0.023342771015608995
242,Random Wanderer,2,40,44.798425849361756,0.2244065569751081,19.739134762648074,0,0.02308627685511764
243,Random Wanderer,2,41,45.829457111534595,0.22106451613823197,20.00610489283475,0,0.022859406075248372
244,Random Wanderer,2,42,46.92227267087093,0.21752220431914496,20.326276347253057,0,0.022685024991349233
245,Random Wanderer,2,43,47.97457438912641,0.21411121626980065,20.696547593787024,0,0.02255957994421347
246,Random Wanderer,2,44,48.879157280542906,0.21117905207570623,21.11373672444019,0,0.02244247065453463
247,Random Wanderer,2,45,49.68491854045746,0.20856721403388828,20.958310391078214,0,0.018837547096936757
248,Random Wanderer,2,46,50.46502284136921,0.2060385415032847,20.912648841795956,0,0.018850067463925025
249,Random Wanderer,2,47,51.25699804532541,0.20338188561048262,20.997592986676885,0,0.018024604774477957
250,Random Wanderer,2,48,52.19623600308312,0.20015684433754852,21.26425616451471,0,0.016715437484336768
251,Random Wanderer,2,49,53.11403549031865,0.19704755707470265,21.763652998161874,0,0.015490761371239892
252,Random Wanderer,2,50,53.957280044912,0.19431433920837574,22.45578490817598,0,0.014517919095739148
253,Random Wanderer,2,51,54.7825388146495,0.191639306650744,22.58486219360895,0,0.013044507131591832
254,Random Wanderer,2,52,55.64460693736735,0.18884495825336806,22.747175528316998,0,0.01260510375732457
255,Random Wanderer,2,53,56.53541309489996,0.18595745338516795,22.94085641794452,0,0.012259901415040679
256,Random Wanderer,2,54,57.41120369934306,0.18311861812597985,23.16507168884906,0,0.011939094954979228
257,Random Wanderer,2,55,58.213798803824574,0.18051704269566646,23.419773615100688,0,0.011679577989329918
258,Random Wanderer,2,56,58.865825443947735,0.1784035280663441,22.97577166711587,0,0.011328926901173483
259,Random Wanderer,2,57,59.53316570505738,0.17624037503085654,22.3802649212765,0,0.011014813058746877
260,Random Wanderer,2,58,60.324038785832194,0.17367679599127722,21.83211513582389,0,0.010886225260522759
261,Random Wanderer,2,59,61.07026368271508,0.17125794200459046,21.334336348487945,0,0.010656123536274523
262,Random Wanderer,2,60,62.00643812499307,0.16822337522527164,20.47309111377964,0,0.010000106098793227
263,Random Wanderer,2,61,63.01812031621803,0.1649440535203034,19.691915342815086,0,0.009298859587754978
264,Random Wanderer,2,62,63.91446727868801,0.16203858570301205,18.998920053443783,0,0.009255174270968598
265,Random Wanderer,2,63,64.77628567190798,0.15924504067680814,18.400813477262748,0,0.00953569595238217
266,Random Wanderer,2,64,65.71145241369301,0.15621374033619087,17.385886069654987,0,0.009193146945940318
267,Random Wanderer,2,65,66.66142714979345,0.15313444054236333,16.401460854046594,0,0.00921093610093135
268,Random Wanderer,2,66,67.70938126063226,0.14973754520525312,15.454409237361602,0,0.009198324159933303
269,Random Wanderer,2,67,68.8914476870628,0.1459059309063419,14.553401134919232,0,0.00917503126977048
270,Random Wanderer,2,68,70.10066363775054,0.1419863129140255,13.709287719435096,0,0.00913727275641898
271,Random Wanderer,2,69,70.94848939937997,0.13923812636614477,12.93535390899114,0,0.009081178714050876
272,Random Wanderer,2,70,71.65256610654956,0.13695589700215838,11.973010686767864,0,0.008735572239223329
273,Random Wanderer,2,71,72.19417512285801,0.13520033137489043,11.070448670116818,0,0.008732408085483387
274,Random Wanderer,2,72,72.62686425349041,0.13379809581610497,11.04508426755127,0,0.008732020829465188
275,Random Wanderer,2,73,72.93892809453432,0.1327865654310272,11.038050067309952,0,0.008730290971791189
276,Random Wanderer,2,74,73.22318327333352,0.13186525179608038,11.048549607330214,0,0.008451699454872934
277,Random Wanderer,2,75,73.56959682587427,0.13074237029516395,11.075608986634816,0,0.008295133055536
